id,name,category,source,lat,lon,wikidata_qid,matched_wikipedia_title,grounding_text,grounding_distance_m,boundary_municipality,grounding_status
overture:Quadra do Salgueiro:-22.92143:-43.24425,Quadra do Salgueiro,topic_concert_venue,overture,-22.921428680419922,-43.2442512512207,,,,,,no_match
overture:UTR-Rio Arroio fundo:-22.95529:-43.35808,UTR-Rio Arroio fundo,monument,overture,-22.955286026000977,-43.35807800292969,,,,,,no_match
overture:Arquivo Geral da Cidade RJ:-22.90924:-43.20471,Arquivo Geral da Cidade RJ,museum,overture,-22.909242630004883,-43.2047119140625,,,,,,no_match
overture:Museu do paço:-22.90289:-43.17331,Museu do paço,art_museum,overture,-22.902894973754883,-43.173309326171875,,Paço Imperial,"O Paço Imperial é um edifício histórico localizado na atual Praça XV de Novembro, no centro da cidade do Rio de Janeiro, Brasil.
Construído no século XVIII para residência dos governadores da Capitania do Rio de Janeiro, passou a ser a casa de despachos, sucessivamente, do Vice-Rei do Brasil, do Rei de Portugal Dom João VI e dos Imperadores do Brasil, sofrendo ampliações no século XIX. Atualmente é um centro cultural. Pela sua importância histórica e estética, o Paço Imperial é considerado o mais importante dos edifícios civis coloniais do Brasil.",117,Rio de Janeiro,ok
overture:Museu Do Graffiti:-22.81739:-43.35756,Museu Do Graffiti,art_museum,overture,-22.8173885345459,-43.35755920410156,,,,,,no_match
overture:Quilombo das Neves-Centro de Preservaca o Cultural da Arte Capoeira-CPCAC:-22.91550:-43.19091,Quilombo das Neves-Centro de Preservaca o Cultural da Arte Capoeira-CPCAC,museum,overture,-22.91550064086914,-43.190914154052734,,,,,,no_match
overture:Império Serrano:-22.87398:-43.33683,Império Serrano,topic_concert_venue,overture,-22.873981475830078,-43.33682632446289,,,,,,no_match
overture:Centro Cultural Diversa:-22.90665:-43.18092,Centro Cultural Diversa,cultural_center,overture,-22.906648635864258,-43.1809196472168,,,,,,no_match
overture:Museu da Imagem e do Som (MIS):-22.91399:-43.17856,Museu da Imagem e do Som (MIS),museum,overture,-22.91398811340332,-43.178558349609375,,,,,,no_match
overture:Teatro dos Grandes Atores - Barra da Tijuca:-22.93578:-43.33853,Teatro dos Grandes Atores - Barra da Tijuca,topic_concert_venue,overture,-22.93578338623047,-43.338531494140625,,,,,,no_match
overture:Centro de Artes da Maré:-22.85353:-43.24661,Centro de Artes da Maré,cultural_center,overture,-22.85352897644043,-43.24660873413086,,,,,,no_match
wikidata:Palácio Universitário UFRJ:-22.95233:-43.17450,Palácio Universitário UFRJ,heritage_site,wikidata,-22.952333,-43.174504,Q56641177,,,,,no_match
overture:Solarpucrio:-22.97897:-43.23339,Solarpucrio,museum,overture,-22.978971481323242,-43.2333869934082,,,,,,no_match
overture:Casa de Tras Os Montes e Alto Douro:-22.92119:-43.22094,Casa de Tras Os Montes e Alto Douro,topic_concert_venue,overture,-22.921192169189453,-43.22093963623047,,,,,,no_match
overture:Marechal Rondon:-22.85867:-43.38824,Marechal Rondon,history_museum,overture,-22.858673095703125,-43.38823699951172,,,,,,no_match
overture:Associação Afrocultural Yorubá:-22.88366:-43.29517,Associação Afrocultural Yorubá,cultural_center,overture,-22.883657455444336,-43.29517364501953,,,,,,no_match
overture:Darwin: Origens & Evolução:-22.97047:-43.22327,Darwin: Origens & Evolução,museum,overture,-22.970470428466797,-43.2232666015625,,,,,,no_match
overture:Centro Cultural Dragão Do Mar:-22.94484:-43.34161,Centro Cultural Dragão Do Mar,cultural_center,overture,-22.944835662841797,-43.34160614013672,,,,,,no_match
overture:Nau dos Descobrimentos:-22.90502:-43.16987,Nau dos Descobrimentos,landmark_and_historical_building,overture,-22.905017852783203,-43.16987228393555,,,,,,no_match
overture:Escola de Samba Grande Rio:-22.89562:-43.20238,Escola de Samba Grande Rio,topic_concert_venue,overture,-22.89562225341797,-43.20238494873047,,,,,,no_match
overture:Teatro Glaucio Rocha:-22.90755:-43.28867,Teatro Glaucio Rocha,topic_concert_venue,overture,-22.907550811767578,-43.288665771484375,,,,,,no_match
overture:Monumento a Zumbi dos Palmares:-22.90686:-43.19649,Monumento a Zumbi dos Palmares,monument,overture,-22.906862258911133,-43.19648742675781,,,,,,no_match
overture:Museu da Feb - Petrópolis - RJ:-22.86812:-43.43610,Museu da Feb - Petrópolis - RJ,museum,overture,-22.86811637878418,-43.43610382080078,,,,,,no_match
overture:Sesc Tijuca:-22.92432:-43.24149,Sesc Tijuca,cultural_center,overture,-22.924320220947266,-43.24148941040039,,,,,,no_match
overture:Teatro Quality:-22.93818:-43.34793,Teatro Quality,topic_concert_venue,overture,-22.938182830810547,-43.34792709350586,,,,,,no_match
overture:Sugar Loaf Mountain:-22.95452:-43.16741,Sugar Loaf Mountain,monument,overture,-22.954519271850586,-43.16741180419922,,,,,,no_match
overture:Centro Cultural Yoruba:-22.89564:-43.34933,Centro Cultural Yoruba,cultural_center,overture,-22.89564323425293,-43.34933090209961,,,,,,no_match
overture:Ensaio Técnico de Rua Unidos da Tijuca:-22.90422:-43.20693,Ensaio Técnico de Rua Unidos da Tijuca,art_museum,overture,-22.90422248840332,-43.20692825317383,,,,,,no_match
overture:Sugarloaf Mountain:-22.94975:-43.15623,Sugarloaf Mountain,monument,overture,-22.949750900268555,-43.15623474121094,,Sugarloaf Mountain,"Sugarloaf Mountain (Portuguese: Pão de Açúcar, pronounced [ˈpɐ̃w d(ʒi) aˈsukaʁ]) is a peak situated in Rio de Janeiro, Brazil, on a peninsula at the mouth of Guanabara Bay. Rising 396 m (1,299 ft) above the harbor, the peak is named for its resemblance to the traditional shape of concentrated refined sugarloaf. It is known worldwide for its  cable car and panoramic views of the city and beyond.
The mountain is one of several monolithic granite and quartz mountains that rise straight from the water's edge around Rio de Janeiro. Geologically, it is considered part of a family of steep-sided rock outcroppings known as bornhardts.
The mountain is protected by the Sugarloaf Mountain and Urca Hill Natural Monument, created in 2006.
This became part of a World Heritage Site declared by UNESCO in 2012.",62,Rio de Janeiro,ok
overture:Painel Etnias:-22.89513:-43.18488,Painel Etnias,landmark_and_historical_building,overture,-22.895132064819336,-43.184879302978516,,,,,,no_match
overture:Areninha Cultural Gilberto Gil:-22.87810:-43.41579,Areninha Cultural Gilberto Gil,cultural_center,overture,-22.878103256225586,-43.415794372558594,,,,,,no_match
overture:Centro Cultural Vovo Carlotinha Ccvocar:-22.91660:-43.20779,Centro Cultural Vovo Carlotinha Ccvocar,cultural_center,overture,-22.916603088378906,-43.207786560058594,,,,,,no_match
overture:Raro Palacete Art Déco:-22.94629:-43.18512,Raro Palacete Art Déco,landmark_and_historical_building,overture,-22.9462947845459,-43.185123443603516,,,,,,no_match
overture:Espaco Cultural Municipal Sergio Porto:-22.95869:-43.19934,Espaco Cultural Municipal Sergio Porto,cultural_center,overture,-22.958688735961914,-43.199344635009766,,,,,,no_match
overture:Praça Renato Russo:-22.80416:-43.20437,Praça Renato Russo,monument,overture,-22.80416488647461,-43.204368591308594,,,,,,no_match
overture:G.R.E.S. Mocidade Independente de Padre Miguel:-22.97305:-43.38464,G.R.E.S. Mocidade Independente de Padre Miguel,topic_concert_venue,overture,-22.973054885864258,-43.3846435546875,,,,,,no_match
overture:Monumento Das Tintas:-22.91210:-43.21339,Monumento Das Tintas,monument,overture,-22.9121036529541,-43.21338653564453,,,,,,no_match
overture:Catete Palace:-22.92588:-43.17620,Catete Palace,landmark_and_historical_building,overture,-22.925878524780273,-43.17620086669922,,Catete Palace,"The Catete Palace (Portuguese: Palácio do Catete, IPA: [paˈlasju du kaˈtetʃi]) is an urban mansion in the Flamengo neighborhood of Rio de Janeiro, Brazil. The property stretches from Rua do Catete (Catete Street) to Praia do Flamengo (Flamengo Beach). Construction began in 1858 and ended in 1867. It was Brazil's presidential palace from 1897 to 1960, and the site of Getúlio Vargas' suicide. It now houses the Museu da República (Republic Museum) and a theatre. The Catete underground rail station is adjacent.",14,Rio de Janeiro,ok
overture:Centro de Arte Maria Teresa Vieira:-22.90699:-43.18151,Centro de Arte Maria Teresa Vieira,cultural_center,overture,-22.906991958618164,-43.181514739990234,,,,,,no_match
overture:Acervo Cultural e Histórico do GRES Estácio de Sá:-22.91275:-43.20187,Acervo Cultural e Histórico do GRES Estácio de Sá,cultural_center,overture,-22.912750244140625,-43.201873779296875,,,,,,no_match
overture:Museu do Surf - By Rico:-22.89749:-43.19595,Museu do Surf - By Rico,museum,overture,-22.897493362426758,-43.195945739746094,,,,,,no_match
overture:GRES Imperatriz Leopoldinense:-22.85614:-43.26279,GRES Imperatriz Leopoldinense,topic_concert_venue,overture,-22.856142044067383,-43.26279067993164,,,,,,no_match
overture:Rio Illusions | Museu de Ilusões:-22.95458:-43.16734,Rio Illusions | Museu de Ilusões,museum,overture,-22.9545841217041,-43.167335510253906,,,,,,no_match
overture:Centro Cultural Inclusartiz:-22.89592:-43.19201,Centro Cultural Inclusartiz,cultural_center,overture,-22.89592170715332,-43.1920051574707,,,,,,no_match
overture:Asé Pingo D'água:-22.96599:-43.64803,Asé Pingo D'água,cultural_center,overture,-22.965988159179688,-43.64802932739258,,,,,,no_match
overture:Centro Cultural Capiberibe 27:-22.90228:-43.20415,Centro Cultural Capiberibe 27,cultural_center,overture,-22.90228271484375,-43.20414733886719,,,,,,no_match
overture:Murals in the Lapa district:-22.91511:-43.17903,Murals in the Lapa district,landmark_and_historical_building,overture,-22.915111541748047,-43.17902755737305,,,,,,no_match
